accident_id,num_vehicles,num_casualties,accident_severity,accident_damages,police_department,police_attended,urban_vs_rural,road_type,road_conditions,weather_conditions,light_conditions,date,year,weekday,hour,longitude,latitude
2011440398483,2,1,Slight,292.5,Hampshire,Yes,Urban,Roundabout,Dry,Fine,Daylight,19/09/2011,2011,1-Monday,9,-1.469712,50.92257
2010130436718,1,1,Slight,776,West Yorkshire,Yes,Urban,Roundabout,Dry,Fine,Daylight,15/10/2010,2010,5-Friday,14,-1.861895,53.725459
200904BA09062,1,1,Serious,6512,Lancashire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,29/03/2009,2009,7-Sunday,13,-2.819209,54.008477
201350ED2D013,2,1,Slight,142.5,Devon and Cornwall,Yes,Rural,Dual carriageway,Wet,Raining,Darkness,16/12/2013,2013,1-Monday,19,-4.177191,50.411695
200801JC72681,2,1,Slight,274.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Darkness,08/05/2008,2008,4-Thursday,23,-0.016514,51.603447
201142I024601,2,1,Slight,775.5,Essex,Yes,Rural,One way street,Wet,Fine,Daylight,26/01/2011,2011,3-Wednesday,16,0.415745,51.742473
2010030001324,2,2,Slight,528,Cumbria,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,20/06/2010,2010,7-Sunday,9,-2.939427,54.896646
201363BC09313,2,3+,Slight,1235,Dyfed-Powys,Yes,Rural,Single carriageway,Dry,Fine,Daylight,12/07/2013,2013,5-Friday,18,-4.65254,52.087744
201442I200206,2,1,Slight,676.5,Essex,No,Urban,Roundabout,Dry,Fine,Daylight,19/06/2014,2014,4-Thursday,8,0.495936,51.568979
2008400C01365,2,1,Slight,466.5,Bedfordshire,Yes,Urban,Roundabout,Wet,Fog,Daylight,07/04/2008,2008,1-Monday,7,-0.466958,51.901806
2012440322188,1,1,Slight,358,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,17/08/2012,2012,5-Friday,17,-1.163454,50.648768
2010440151598,2,1,Slight,915,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,15/04/2010,2010,4-Thursday,13,-1.117157,50.847055
201243W209032,2,2,Slight,1348,Thames Valley,Yes,Rural,Single carriageway,Dry,Fine,Daylight,27/03/2012,2012,2-Tuesday,12,-1.4808,51.458196
2010984111210,2,2,Slight,394,Dumfries and Galloway,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,12/04/2010,2010,1-Monday,15,-3.219346,55.051882
201497AD70208,3+,1,Slight,342,Strathclyde,Yes,Urban,Single carriageway,Dry,Fine,Darkness,01/08/2014,2014,5-Friday,23,-4.297394,55.872232
201001ZT80041,2,2,Slight,1920,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Fine,Daylight,25/02/2010,2010,4-Thursday,8,-0.226823,51.372016
2006170S11366,3+,3+,Slight,2277,Cleveland,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,21/04/2006,2006,5-Friday,15,-1.301577,54.589389
2008520813106,1,1,Slight,99,Avon and Somerset,No,Urban,Single carriageway,Dry,Fog,Daylight,23/12/2008,2008,2-Tuesday,12,-2.597227,51.453239
2015440403948,1,1,Serious,1978,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,20/11/2015,2015,5-Friday,15,-0.777875,51.299157
200920E134503,1,1,Slight,426,West Midlands,No,Urban,Single carriageway,Dry,Fine,Darkness,30/10/2009,2009,5-Friday,2,-1.887265,52.446229
201363DP17513,1,1,Slight,182,Dyfed-Powys,Yes,Rural,Roundabout,Wet,Raining,Daylight,14/08/2013,2013,3-Wednesday,18,-3.777815,51.770404
201054EH19110,1,1,Slight,10,Wiltshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,11/06/2010,2010,5-Friday,13,-1.867093,51.417279
2015450031744,1,1,Slight,681,Surrey,Yes,Rural,Single carriageway,Wet,Fine,Daylight,29/10/2015,2015,4-Thursday,8,-0.409241,51.205847
200950AC3C032,2,1,Serious,2908.5,Devon and Cornwall,Yes,Urban,Single carriageway,Dry,Fine,Darkness,28/06/2009,2009,7-Sunday,22,-5.270884,50.227076
2007217030533,2,2,Slight,1906,Staffordshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,07/12/2007,2007,5-Friday,13,-1.808965,52.689847
2009130824809,2,1,Slight,889.5,West Yorkshire,No,Urban,Dual carriageway,Dry,Fine,Daylight,07/10/2009,2009,3-Wednesday,16,-1.545089,53.841972
200501GD10179,2,1,Slight,838.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Darkness,24/01/2005,2005,1-Monday,18,-0.049404000000000003,51.546985
200642C026605,2,1,Slight,1005,Essex,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,16/05/2006,2006,2-Tuesday,12,0.53092,51.66999
2009559D04546,1,1,Slight,90,Dorset,Yes,Urban,Single carriageway,Wet,Fine,Darkness,05/11/2009,2009,4-Thursday,17,-2.451755,50.620202
20083102A1926,2,1,Slight,456,Nottinghamshire,No,Urban,Single carriageway,Wet,Fine,Daylight,12/07/2008,2008,6-Saturday,6,-1.301564,53.120078
200542H041210,1,1,Serious,5512,Essex,Yes,Urban,Single carriageway,Dry,Fine,Daylight,03/10/2005,2005,1-Monday,10,0.648314,51.569909
2014460238329,1,1,Slight,88,Kent,Yes,Rural,Single carriageway,Wet,Raining,Daylight,18/02/2014,2014,2-Tuesday,10,0.107421,51.275917
2007350224307,2,1,Slight,508.5,Cambridgeshire,No,Urban,Single carriageway,Dry,Fog,Daylight,02/05/2007,2007,3-Wednesday,16,-0.287244,52.227167
201220W044812,1,1,Slight,765,West Midlands,Yes,Urban,Single carriageway,Dry,Fine,Darkness,22/09/2012,2012,6-Saturday,1,-1.903978,52.473484
2009920900465,1,1,Serious,5834,Grampian,Yes,Rural,Single carriageway,Wet,Fine,Darkness,30/01/2009,2009,5-Friday,2,-2.025781,57.673505
200701HT68692,1,2,Serious,6117,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,26/12/2007,2007,3-Wednesday,20,-0.044939,51.519932
201504SA15035,2,2,Slight,1854,Lancashire,Yes,Urban,Dual carriageway,Wet,Fine,Darkness,22/01/2015,2015,4-Thursday,6,-2.675078,53.749256
2015420035733,2,1,Slight,180,Essex,Yes,Urban,Single carriageway,Wet,Fine,Darkness,16/12/2015,2015,3-Wednesday,7,0.549083,51.603845
2013471307047,2,2,Slight,1698,Sussex,Yes,Rural,Single carriageway,Wet,Raining,Darkness,24/12/2013,2013,2-Tuesday,6,-0.142318,51.097703
2009330903509,1,1,Serious,6671,Leicestershire,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,11/06/2009,2009,4-Thursday,17,-1.089925,52.604338
200601VK30326,2,3+,Serious,12357.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/09/2006,2006,4-Thursday,16,-0.302302,51.393997
2013460235573,1,1,Slight,595,Kent,Yes,Rural,Single carriageway,Wet,Fine,Daylight,26/11/2013,2013,2-Tuesday,8,1.086703,51.33846
2011440103564,2,1,Serious,9082.5,Hampshire,Yes,Rural,Single carriageway,Wet,Raining,Daylight,11/03/2011,2011,5-Friday,16,-1.335439,50.989957
200943P088059,3+,3+,Serious,8871,Thames Valley,Yes,Rural,Single carriageway,Dry,Fine,Daylight,09/05/2009,2009,6-Saturday,13,-1.399652,52.002328
2005440718168,2,1,Slight,1437,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,13/10/2005,2005,4-Thursday,14,-0.827697,51.297559
200706XP74116,1,2,Slight,282,Greater Manchester,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,17/06/2007,2007,7-Sunday,15,-2.225711,53.540704
201101CW12353,1,1,Slight,47,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,12/11/2011,2011,6-Saturday,13,-0.170844,51.529067
2009520902975,2,1,Slight,1483.5,Avon and Somerset,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,28/03/2009,2009,6-Saturday,0,-2.687143,51.489343
200504CL05014,2,1,Serious,4723.5,Lancashire,Yes,Rural,Single carriageway,Dry,Fine,Darkness,28/05/2005,2005,6-Saturday,1,-2.624068,53.693083
200854EM38708,1,1,Slight,775,Wiltshire,Yes,Rural,Single carriageway,Wet,Fine,Darkness,05/09/2008,2008,5-Friday,23,-1.771115,51.140806
200501PY20966,3+,2,Slight,1752.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,12/12/2005,2005,1-Monday,14,0.057937,51.368528
2014214002055,3+,1,Slight,498,Staffordshire,No,Rural,Single carriageway,Dry,Fine,Daylight,07/04/2014,2014,1-Monday,17,-2.303435,53.050887
200645SU87502,1,1,Slight,892,Surrey,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,23/06/2006,2006,5-Friday,16,-0.61954,51.370197
200743P038127,2,2,Slight,1634,Thames Valley,Yes,Urban,Single carriageway,Wet,Raining,Daylight,05/12/2007,2007,3-Wednesday,14,-1.248635,51.755551
201220M006732,2,1,Slight,1056,West Midlands,Yes,Urban,Single carriageway,Dry,Fine,Darkness,11/05/2012,2012,5-Friday,23,-1.529583,52.40516
20094100T6012,2,1,Serious,5989.5,Hertfordshire,Yes,Rural,Dual carriageway,Wet,Fine,Daylight,18/05/2009,2009,1-Monday,17,-0.401377,51.7139
2012160D01401,2,1,Slight,862.5,Humberside,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,07/03/2012,2012,3-Wednesday,14,-0.412448,53.721232
201114A080011,1,1,Slight,403,South Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,17/05/2011,2011,2-Tuesday,8,-1.192169,53.565964
201114A156611,2,2,Slight,1794,South Yorkshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,07/10/2011,2011,5-Friday,20,-1.221632,53.605979
200763BC24107,2,1,Slight,448.5,Dyfed-Powys,Yes,Rural,Single carriageway,Dry,Fine,Daylight,23/11/2007,2007,5-Friday,14,-3.987416,52.404674
2014331401435,2,1,Slight,1041,Leicestershire,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,06/08/2014,2014,3-Wednesday,23,-1.162881,52.61544
200732D344907,1,1,Slight,465,Lincolnshire,Yes,Rural,Single carriageway,Dry,Fine,Darkness,15/10/2007,2007,1-Monday,5,-0.39646,53.364664
2007620168538,2,2,Slight,1164,South Wales,Yes,Urban,Dual carriageway,Wet,Raining,Daylight,30/06/2007,2007,6-Saturday,12,-3.953157,51.63516
200720M066102,3+,2,Slight,1655,West Midlands,Yes,Urban,Single carriageway,Dry,Fine,Daylight,29/10/2007,2007,1-Monday,8,-1.540329,52.403674
2012460221743,1,1,Slight,372,Kent,Yes,Urban,One way street,Dry,Fine,Darkness,08/12/2012,2012,6-Saturday,3,1.312563,51.128721
2014120047293,1,1,Slight,503,North Yorkshire,No,Urban,Single carriageway,Dry,Fine,Daylight,25/03/2014,2014,2-Tuesday,7,-1.999175,53.899207
201206P067263,1,1,Slight,865,Greater Manchester,No,Urban,Single carriageway,Dry,Fine,Darkness,23/11/2012,2012,5-Friday,17,-2.153773,53.60594
2005555W00298,3+,1,Slight,1416,Dorset,Yes,Urban,Single carriageway,Wet,Fine,Darkness,18/01/2005,2005,2-Tuesday,20,-2.484688,50.60604
200832C106008,2,1,Slight,1335,Lincolnshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,16/04/2008,2008,3-Wednesday,13,0.311283,53.197419
2014440019443,2,1,Slight,1372.5,Hampshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,17/01/2014,2014,5-Friday,14,-1.17668,50.850827
200820L170701,2,1,Slight,448.5,West Midlands,No,Urban,Single carriageway,Dry,Fine,Daylight,03/10/2008,2008,5-Friday,14,-1.795063,52.403851
2014100739714,2,1,Slight,360,Northumbria,Yes,Rural,Single carriageway,Wet,Raining,Darkness,26/11/2014,2014,3-Wednesday,16,-1.529479,54.888349
201501PL60978,2,1,Slight,1069.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,02/12/2015,2015,3-Wednesday,9,0.013126,51.447961
2010352182010,2,2,Serious,19370,Cambridgeshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,09/09/2010,2010,4-Thursday,17,-0.279926,52.457779
201463AC22414,1,1,Serious,2191,Dyfed-Powys,Yes,Rural,Single carriageway,Dry,Fine,Daylight,21/09/2014,2014,7-Sunday,15,-4.171798,51.789053
200801GD74352,2,1,Slight,1417.5,Metropolitan Police,Yes,Urban,Roundabout,Dry,Fine,Darkness,03/08/2008,2008,7-Sunday,20,-0.087085,51.525483
201050BW3N008,1,1,Slight,219,Devon and Cornwall,Yes,Rural,Single carriageway,Dry,Fine,Daylight,28/10/2010,2010,4-Thursday,17,-4.914552,50.573271
2008620183747,1,1,Slight,399,South Wales,Yes,Urban,Single carriageway,Dry,Fine,Daylight,11/10/2008,2008,6-Saturday,14,-3.165363,51.495907
2014471405240,1,1,Slight,782,Sussex,Yes,Rural,Roundabout,Dry,Fine,Daylight,12/09/2014,2014,5-Friday,8,-0.123364,50.999607
201450BN2D028,2,2,Slight,156,Devon and Cornwall,Yes,Rural,Single carriageway,Wet,Fine,Daylight,16/10/2014,2014,4-Thursday,11,-4.29869,50.506328
2005620135474,1,2,Slight,1065,South Wales,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,06/07/2005,2005,3-Wednesday,14,-3.841031,51.653339
2014320033187,3+,2,Fatal,161085,Lincolnshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,24/07/2014,2014,4-Thursday,14,-0.169138,53.271042
200505FT00696,3+,1,Serious,18012,Merseyside,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,03/07/2005,2005,7-Sunday,22,-2.91678,53.391152
2007520010791,2,1,Slight,1014,Avon and Somerset,No,Urban,Dual carriageway,Wet,Fine,Darkness,19/01/2007,2007,5-Friday,6,-2.581132,51.421129
2008520811496,1,1,Slight,889,Avon and Somerset,No,Urban,Single carriageway,Wet,Raining,Darkness,30/10/2008,2008,4-Thursday,17,-3.118687,51.011671
2005520107484,3+,1,Slight,675,Avon and Somerset,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,14/08/2005,2005,7-Sunday,15,-2.901932,51.286376
200506M919762,2,1,Slight,562.5,Greater Manchester,No,Urban,Single carriageway,Dry,Fine,Daylight,03/02/2005,2005,4-Thursday,16,-2.34014,53.452434
2007440285878,2,1,Slight,1260,Hampshire,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,20/06/2007,2007,3-Wednesday,16,-1.449411,50.942889
2013546915513,2,1,Slight,180,Wiltshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,22/07/2013,2013,1-Monday,13,-1.886215,51.169633
201304CJ13095,1,1,Serious,5014,Lancashire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,08/06/2013,2013,6-Saturday,18,-2.768977,53.513627
201401HT20132,2,1,Slight,681,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Darkness,17/02/2014,2014,1-Monday,16,-0.028584,51.514802
2010231096068,1,1,Slight,71,Warwickshire,Yes,Urban,Single carriageway,Wet,Raining,Daylight,12/08/2010,2010,4-Thursday,17,-1.288782,52.360713
200501JC30079,1,1,Slight,12,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,29/01/2005,2005,6-Saturday,9,-0.004808,51.580587
2014460250088,2,2,Serious,4518,Kent,Yes,Rural,Single carriageway,Dry,Fine,Darkness,30/11/2014,2014,7-Sunday,17,1.354103,51.328673
200801PL60081,2,1,Slight,841.5,Metropolitan Police,No,Urban,Roundabout,Dry,Fine,Daylight,28/02/2008,2008,4-Thursday,7,-0.063576,51.437327
2010160B00471,3+,1,Slight,1770,Humberside,Yes,Rural,Dual carriageway,Snow,Snowing,Darkness,03/02/2010,2010,3-Wednesday,17,-0.585066,53.555199
2015220040733,1,1,Slight,277,West Mercia,Yes,Rural,Single carriageway,Wet,Fine,Darkness,28/11/2015,2015,6-Saturday,0,-2.731461,52.128071
2010100844510,3+,1,Slight,2422.5,Northumbria,Yes,Rural,Dual carriageway,Wet,Fog,Daylight,20/12/2010,2010,1-Monday,13,-1.455493,54.8836
200797CA02008,2,1,Slight,669,Strathclyde,Yes,Urban,Single carriageway,Dry,Fine,Daylight,10/08/2007,2007,5-Friday,17,-4.354245,55.90691
201101GD10253,1,1,Slight,767,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,16/04/2011,2011,6-Saturday,15,-0.075844,51.545892
2005600AN5045,1,1,Slight,773,North Wales,Yes,Rural,Single carriageway,Dry,Fine,Darkness,01/10/2005,2005,6-Saturday,6,-4.399708,53.197468
200906M007910,3+,1,Slight,1894,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Daylight,05/01/2009,2009,1-Monday,13,-2.368138,53.451093
2013073180167,2,1,Slight,63,Cheshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,01/07/2013,2013,1-Monday,13,-2.554254,53.082021
200743P207067,2,1,Slight,940.5,Thames Valley,Yes,Urban,Single carriageway,Dry,Fine,Daylight,12/06/2007,2007,2-Tuesday,17,-1.224205,51.726979
2014131AS0563,2,2,Slight,520,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/10/2014,2014,2-Tuesday,11,-1.503648,53.768302
200845EP25114,2,1,Slight,1429.5,Surrey,Yes,Urban,Single carriageway,Dry,Fine,Daylight,07/06/2008,2008,6-Saturday,15,-0.28114,51.360325
20094100F0465,2,1,Slight,184.5,Hertfordshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,08/11/2009,2009,7-Sunday,15,-0.299023,51.721904
200822EA87973,2,2,Slight,1242,West Mercia,Yes,Rural,Single carriageway,Dry,Fine,Daylight,08/10/2008,2008,3-Wednesday,13,-2.625524,51.963356
200920K500102,2,1,Slight,711,West Midlands,No,Urban,Single carriageway,Wet,Fine,Daylight,14/11/2009,2009,6-Saturday,15,-1.969491,52.475406
200720L509601,2,1,Slight,48,West Midlands,No,Rural,Single carriageway,Dry,Fine,Daylight,11/12/2007,2007,2-Tuesday,8,-1.827791,52.37909
201022D000715,2,1,Slight,621,West Mercia,No,Urban,Single carriageway,Dry,Fine,Daylight,08/02/2010,2010,1-Monday,16,-2.248855,52.383538
201391NN34295,2,1,Serious,14350.5,Northern,Yes,Urban,Single carriageway,Wet,Fine,Daylight,15/11/2013,2013,5-Friday,18,-4.145272,57.485964
200801EO40314,1,1,Slight,193,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,12/03/2008,2008,3-Wednesday,16,-0.126799,51.516772
201406X090740,3+,1,Fatal,71418,Greater Manchester,Yes,Rural,Dual carriageway,Dry,Fine,Darkness,02/09/2014,2014,2-Tuesday,22,-2.54172,53.572121
2008130951008,2,2,Slight,646,West Yorkshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,31/10/2008,2008,5-Friday,10,-1.716217,53.617162
200597QA04612,1,1,Slight,514,Strathclyde,Yes,Urban,Single carriageway,Dry,Fine,Daylight,17/12/2005,2005,6-Saturday,14,-4.170702,55.748868
201301FH10306,2,1,Slight,1057.5,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,27/06/2013,2013,4-Thursday,18,-0.206191,51.469723
200901VK30389,2,2,Slight,922,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Fine,Daylight,26/11/2009,2009,4-Thursday,8,-0.294547,51.405395
2005460108929,3+,2,Slight,2155,Kent,Yes,Rural,Single carriageway,Dry,Fine,Daylight,16/04/2005,2005,6-Saturday,14,1.226861,51.135887
201001KD50106,2,2,Slight,1670,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,05/03/2010,2010,5-Friday,21,0.21226,51.606911
201143W140041,2,1,Slight,612,Thames Valley,Yes,Urban,Roundabout,Dry,Fine,Daylight,20/04/2011,2011,3-Wednesday,18,-1.015167,51.444869
201214B111612,2,1,Serious,12171,South Yorkshire,Yes,Urban,Single carriageway,Ice,Fine,Darkness,29/11/2012,2012,4-Thursday,18,-1.453431,53.597465
200801GD74422,1,1,Serious,8212,Metropolitan Police,Yes,Urban,One way street,Dry,Fine,Daylight,21/08/2008,2008,4-Thursday,9,-0.080424,51.526184
201231D236112,1,1,Slight,218,Nottinghamshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,07/11/2012,2012,3-Wednesday,3,-1.275339,52.955593
201043N022010,1,1,Slight,858,Thames Valley,Yes,Rural,Single carriageway,Ice,Fine,Daylight,03/01/2010,2010,7-Sunday,13,-0.652035,51.564719
2010950006091,1,1,Slight,202,Lothian and Borders,Yes,Rural,Single carriageway,Dry,Fine,Daylight,24/08/2010,2010,2-Tuesday,15,-3.065542,55.823177
200601EO41323,2,1,Slight,1173,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,30/11/2006,2006,4-Thursday,13,-0.106303,51.520939
200706J072680,2,1,Slight,1257,Greater Manchester,Yes,Rural,Single carriageway,Dry,Fine,Daylight,21/05/2007,2007,1-Monday,9,-2.094046,53.367578
200705EE17111,1,2,Slight,295.5,Merseyside,No,Urban,One way street,Dry,Fog,Darkness,17/03/2007,2007,6-Saturday,1,-2.996191,53.411011
200801FH10378,2,1,Slight,1498.5,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,04/08/2008,2008,1-Monday,13,-0.226043,51.514718
2009460175263,2,1,Slight,1489.5,Kent,Yes,Rural,Single carriageway,Dry,Fine,Darkness,03/08/2009,2009,1-Monday,4,0.486776,51.290955
2012120054677,2,1,Serious,6160.5,North Yorkshire,No,Urban,Single carriageway,Dry,Fine,Daylight,01/04/2012,2012,7-Sunday,11,-1.068566,53.9532
2011440057312,2,2,Serious,12602,Hampshire,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,08/02/2011,2011,2-Tuesday,14,-1.3879,50.912008
200660GN30680,2,1,Slight,189,North Wales,Yes,Rural,Slip road,Dry,Fine,Daylight,16/09/2006,2006,6-Saturday,14,-4.105567,53.20492
200950KH3B003,1,1,Slight,138,Devon and Cornwall,Yes,Rural,Dual carriageway,Ice,Fog,Daylight,23/12/2009,2009,3-Wednesday,14,-3.257328,50.782288
2015350048615,2,1,Serious,6549,Cambridgeshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,21/04/2015,2015,2-Tuesday,17,0.156152,52.213013
201597KB04801,2,2,Serious,19434,Strathclyde,Yes,Rural,Single carriageway,Snow,Snowing,Daylight,29/01/2015,2015,4-Thursday,8,-4.487836,55.905584
2015170L31815,3+,1,Slight,426,Cleveland,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,26/11/2015,2015,4-Thursday,7,-1.096775,54.575655
2005330508509,2,3+,Slight,1188,Leicestershire,Yes,Rural,Dual carriageway,Wet,Raining,Darkness,08/11/2005,2005,2-Tuesday,22,-0.603502,52.74354
201111NE00801,2,1,Serious,9978,Durham,Yes,Rural,Dual carriageway,Wet,Fog,Daylight,07/01/2011,2011,5-Friday,13,-1.357387,54.769708
201143R133041,2,1,Slight,1107,Thames Valley,Yes,Rural,Single carriageway,Dry,Fine,Daylight,15/04/2011,2011,5-Friday,17,-0.635735,51.497089
201001CW12418,1,1,Slight,456,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,02/11/2010,2010,2-Tuesday,15,-0.170602,51.531492
2006600CO9042,3+,2,Slight,187.5,North Wales,Yes,Rural,Single carriageway,Dry,Fine,Daylight,13/07/2006,2006,4-Thursday,15,-3.594669,53.209258
2014320052730,1,1,Slight,652,Lincolnshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,25/10/2014,2014,6-Saturday,20,0.34361,53.142004
200606A061076,2,1,Slight,1303.5,Greater Manchester,No,Urban,Single carriageway,Dry,Fine,Daylight,14/11/2006,2006,2-Tuesday,8,-2.24421,53.477478
200701ZD30307,1,1,Serious,3999,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,25/04/2007,2007,3-Wednesday,15,-0.084618,51.395227
200654DE27706,2,2,Slight,1550,Wiltshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,14/06/2006,2006,3-Wednesday,18,-1.742429,51.568041
200832D341708,2,1,Slight,1309.5,Lincolnshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,21/11/2008,2008,5-Friday,13,-0.560253,53.218153
2005530181656,2,3+,Slight,675,Gloucestershire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,08/04/2005,2005,5-Friday,14,-2.156481,51.643209
200730D000355,1,1,Slight,443,Derbyshire,Yes,Urban,Single carriageway,Wet,Raining,Daylight,09/05/2007,2007,3-Wednesday,17,-1.472044,52.925796
2008218015314,2,2,Serious,16354,Staffordshire,Yes,Rural,Single carriageway,Dry,Fine,Darkness,14/09/2008,2008,7-Sunday,22,-1.970823,52.686312
2009130641009,1,2,Slight,280.5,West Yorkshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,08/08/2009,2009,6-Saturday,11,-1.527739,53.708878
2011160A00181,3+,3+,Slight,732,Humberside,Yes,Rural,Dual carriageway,Ice,Fine,Daylight,18/01/2011,2011,2-Tuesday,9,-0.128759,53.580933
200822FA00519,2,1,Slight,1315.5,West Mercia,No,Rural,Single carriageway,Wet,Fine,Darkness,27/11/2008,2008,4-Thursday,18,-2.753206,52.777239
2012170M10812,1,2,Slight,114,Cleveland,No,Urban,Single carriageway,Dry,Fine,Daylight,02/04/2012,2012,1-Monday,14,-1.262509,54.553828
201101FH10097,2,1,Slight,1402.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,21/03/2011,2011,1-Monday,7,-0.227656,51.51771
